,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
2897,29.11734071,-2.217488708,10.91260712,5.586083679
2898,29.12739071,-2.19159256,9.679770813,5.422623596
2899,29.13744171,-2.810106354,8.693172455,4.045786743
2900,29.14749271,-3.344195709,7.949069824,2.512525177
2901,29.15754271,-3.214415588,7.148384857,1.328637085
2902,29.16759371,-2.789000244,7.010521545,1.213077393
2903,29.17764371,-2.317480774,8.025860138,2.732268219
2904,29.18769471,-1.948947144,9.331894226,4.825215912
2905,29.19774471,-1.745969238,10.15443375,6.051914978
2906,29.20779571,-1.761237488,10.27927414,6.075416107
2907,29.21784533,-2.001787262,9.694739685,5.432053986
2908,29.22789633,-2.204765167,8.687334595,4.621040497
2909,29.23794733,-2.191293182,7.837551727,4.06374939
2910,29.24799733,-1.993255005,7.406448212,3.91510849
2911,29.25804833,-1.798360291,7.218888245,4.061504059
2912,29.26809833,-1.82066391,7.015910339,4.230502625
2913,29.27814933,-1.817819824,7.078480225,4.266727295
2914,29.28819933,-1.792073364,7.145989838,4.225862274
2915,29.29825033,-1.814676361,7.196285248,4.122277679
2916,29.30830033,-1.838626556,7.126081238,3.991000671
2917,29.31835133,-1.89550827,6.993157654,3.89984024
2918,29.32840233,-1.973047028,6.737489319,3.862567749
2919,29.33845233,-1.984123993,6.438710632,3.949985962
2920,29.34850333,-1.966610413,6.17810257,4.20176239
2921,29.35855333,-1.970053253,5.935008087,4.519401855
2922,29.36860433,-1.937121735,5.87498291,4.771327972
2923,29.37865433,-1.941911774,5.990991669,4.881199493
2924,29.38870533,-1.891017609,6.351442108,4.888085175
2925,29.39875533,-1.828747101,6.706054688,4.828658752
2926,29.40880633,-1.788181458,6.92100769,4.739593964
2927,29.41885733,-1.785636749,6.953190765,4.808001709
2928,29.42890733,-1.861528931,6.812333679,5.087769928
2929,29.43895833,-1.901495819,6.785389709,5.508694611
2930,29.44900833,-1.854194183,6.973847809,5.929619293
2931,29.45905933,-1.638941803,7.362439728,6.170618134
2932,29.46910933,-1.435065765,7.913743286,6.196514282
2933,29.47916033,-1.433868256,8.529263306,6.108647003
2934,29.48921133,-1.649569702,8.959618378,5.988147583
2935,29.49926133,-2.008373566,9.201066284,5.773344269
2936,29.50931233,-2.37765564,9.261091461,5.650000763
2937,29.51936233,-2.483784943,9.152267761,5.692212982
2938,29.52941333,-2.504441986,9.186696167,6.140680389
2939,29.53946333,-2.516566772,9.196875,6.64138916
2940,29.54951433,-2.553539886,9.229956207,7.028184814
2941,29.55956433,-2.493963776,9.419312439,7.297923889
2942,29.56961533,-2.497256927,10.03183868,7.44521759
2943,29.57966633,-2.733465729,10.65169968,7.156767426
2944,29.58971633,-3.077001343,10.69690567,6.394103394
2945,29.59976733,-3.100352783,10.22373962,5.495372314
2946,29.60981733,-2.858306122,9.421258392,4.910239105
2947,29.61986833,-2.733166351,8.562045135,4.852159882
2948,29.62991833,-2.844983826,7.573800201,4.923262024
2949,29.63996933,-3.216062164,6.36057312,4.959636383
2950,29.65002033,-3.733536072,5.019960938,5.212161255
